Document,Document Name,the,plus,del,of,afrique,ouest,and,in,entre,cette,comme,eau,lac,al,àl,femmes,bassin,climatiques,climatique,données,10,années,être,pluies,tchad,bassins,période,figure,ainsi,to,pays,peut,deux,précipitations,ivoire,sénégal,leurs,zone,00,développement,paris,fig,elles,niger,20,fait,très,aussi,débits,où,sud,autres,si,migration,changements,non,évolution,bien,sahel,pluie,étude,saison,sous,1997,variabilité,climat
65,010039383.pdf,0.014773171303677987,0.005876148223508444,0.1979491203330836,0.012432488475645622,0.06920590927975723,0.044485972244733094,0.008463268901220077,0.02713895095208028,0.0007484174111260332,0.002183018957110441,0.004448597224473309,0.04658622840870838,0.0,0.011405666315967641,0.07233971434912011,0.0,0.012333642432432776,0.03298482926843278,0.03761238852464204,0.011770886619105048,0.10552100729661366,0.025102242661175257,0.007194614133860023,0.006380360688791516,0.0058270641558526015,0.005135475681673204,0.04237515880123852,0.0022916264750138943,0.003777367945338568,0.0276482296514299,0.00761694201109807,0.0049819610159890036,0.0,0.014576122874693278,0.06598965471786579,0.005938798188101375,0.0,0.001810905633708469,0.27805653454679036,0.0026900661974869158,0.00627682112746947,0.0,0.0032587618045621836,0.020716744302827723,0.09050562512380023,0.0008224642210653656,0.0,0.0024909805079945018,0.001418535575203649,0.0008382803502266483,0.009489787268440596,0.00854795734108735,0.0008382803502266483,0.0,0.003693292825919497,0.0032898568842614625,0.03325907270139375,0.0016606536719963344,0.0021950294422274238,0.013901243023525169,0.06178186297890657,0.0,0.0016449284421307313,0.2541510341035287,0.033967600530529135,0.0021491604402262784
66,010005253.pdf,0.04692152963974748,0.12317855514140671,0.0,0.031589771188023336,0.11356697303930496,0.09042770074813344,0.034406978601715175,0.04355210154454111,0.04183646467657645,0.040676853197040265,0.01130346259351668,0.026304706036516905,0.0,0.008280203916058207,0.0,0.0,0.07977101437476072,0.02958046415737982,0.0,0.07362142467167783,0.02843684741419986,0.07574161423413323,0.004062406773457123,0.10267530265201143,0.0,0.065243777238768,0.047853888738884756,0.09898768491204116,0.01919586562577088,0.027019816487371427,0.03870785092692958,0.0,0.042599813395283626,0.08546894397295791,0.020324053166051067,0.11568939862720538,0.004646451144292198,0.027608034251879188,0.0,0.0,0.013670404895321602,0.0,0.008280203916058207,0.05742466648666171,0.03375650474073942,0.02089803389296246,0.03343685422873994,0.004219563092592428,0.06487855250778272,0.038339832055755266,0.04384117672752817,0.00789801705452905,0.012779944018585088,0.007024678224511691,0.0,0.029257247450147444,0.004024197219134309,0.008439126185184855,0.005577361118554178,0.017660868425597366,0.025805233951286383,0.017093788794591586,0.008359213557184985,0.0,0.04166614511466906,0.005460812345500608
67,010042355.pdf,0.2062172671283346,0.015623730251521091,0.0,0.1369462085998195,0.038334864426738786,0.039427008072383266,0.058506413700960554,0.0455735323125881,0.04775810807574235,0.04643436213320892,0.019713504036191633,0.03670081972362269,0.0,0.021661304927924646,0.0,0.0,0.029811968820002907,0.15992597345078408,0.07368809653976938,0.08185340140333945,0.004250959650424275,0.004171425876365401,0.02550575790254565,0.028273916437948948,0.0,0.04779040503939329,0.07511247450920934,0.0,0.012052094452472918,0.08482174931384685,0.004500493361612351,0.004415410235682839,0.031203931208836612,0.17887181292001744,0.010633687707796538,0.04737091920413745,0.01458633571195401,0.0240745298245116,0.0,0.004768301391732271,0.0,0.04048075727010464,0.00433226098558493,0.0,0.013246230707048518,0.004373599386089147,0.008747198772178295,0.0,0.022629943632635745,0.013373113375215689,0.0,0.004132298128849618,0.013373113375215689,0.0,0.004909934931627014,0.0,0.012632929904258447,0.026492461414097036,0.0,0.01232038760194971,0.04500493361612351,0.011924787528001163,0.013120798158267442,0.00565478328758979,0.018685731834964494,0.03428562559160991
68,010024434.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07803138627151968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08261187232801263,0.0810500710382894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17505561019387697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08421086283568881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,010043978.pdf,0.07648456515829312,0.17644965107114108,0.011195276625262785,0.044702706644967616,0.02618324685387504,0.02173233376745756,0.051231661836411646,0.04778322490593553,0.08059484890955484,0.11174548722991211,0.07039386372502558,0.0043977493930532725,0.0,0.005710340556346098,0.08175333386190405,0.2796570663618759,0.0,0.0,0.0,0.006923469266642623,0.009168835915380357,0.034989463526618185,0.06061619299612569,0.0,0.0,0.0,0.007800435960694819,0.0021903412821533963,0.06161776682557631,0.035234979431580264,0.04098532946912932,0.04603042932649971,0.05662025877740542,0.0,0.01529043569545565,0.018921051604766675,0.07632221374018813,0.0028847788611010925,0.01076314976254511,0.007999197999668568,0.03199679199867427,0.0,0.15417919502134464,0.000600033535438063,0.009523537102034423,0.08961688067381314,0.06603349102280968,0.05396671024486173,0.0,0.05875687231617542,0.01704127889808143,0.054467700987079586,0.06783747985594799,0.003523260175044873,0.008236799324739258,0.027251916930048442,0.014128484383043,0.061902991163223745,0.0,0.0,0.017796261480016676,0.0,0.032492670185826994,0.023038255782187093,0.0,0.0006847239846930178
70,010026282.pdf,0.08326609712711491,0.07948743061121838,0.0,0.03203350635059431,0.09101530722557717,0.12703982732308022,0.030529000696452983,0.012881128503768189,0.04724505729561316,0.0853088450532622,0.026745226804858996,0.015559951721902204,0.0,0.02938779996305893,0.0,0.0,0.0,0.008748826038225412,0.026778301643367274,0.04899271782389529,0.03604536761329151,0.02829677843122892,0.02162722056797491,0.0,0.013137243994357692,0.0,0.16134922494314463,0.0,0.020438781394038368,0.028769326336136023,0.030529000696452983,0.022463880845275955,0.007559685771121734,0.0,0.05410004526496174,0.017852201095578182,0.00824550809079528,0.06532362376519373,0.0,0.0,0.0,0.0915334510828843,0.0,0.0,0.014975920563517302,0.007417054530221902,0.04450232718133141,0.0,0.0,0.015119371542243468,0.007779975860951102,0.00700783904769526,0.0453581146267304,0.0,0.008326609712711491,0.07417054530221902,0.014282535078449603,0.007487960281758651,0.0,0.0,0.0839547519152457,0.0,0.007417054530221902,0.03835910178151469,0.0422514210752361,0.029071976210781236
71,010068460.pdf,0.0206210626921307,0.11970770004656903,0.0,0.017420834625540744,0.017840678630383227,0.02394314444751958,0.011494133191848034,0.018321201744077354,0.0641486903250488,0.0878459644891509,0.07115813022720772,0.031765024473442434,0.0,0.015490261423527196,0.0,0.004919828667174737,0.0023687666509907557,0.060315386562405544,0.023898072577012156,0.05492719906228086,0.030881652983427817,0.06605296548093662,0.01833598145891027,0.03658679805572377,0.0,0.0023248637603900638,0.04461943319782805,0.05325496798157401,0.05540527714279063,0.005134989200803336,0.04674280831351534,0.02606201470641614,0.043009439147830994,0.008121485660539735,0.06638656121280415,0.0005974518144253039,0.02787083049738669,0.11122074635994184,0.004705720737367211,0.03139245450781682,0.02246184244955858,0.04212051272488947,0.019916050401677824,0.00028420021145113413,0.02656320729692414,0.02209187578670276,0.022340099110148857,0.038591829469116205,0.0008562405655712732,0.040479472139135046,0.08305772792646014,0.024859998493967517,0.038961491933917486,0.007926604649800004,0.1298569623585528,0.03723349851691476,0.023182387028864885,0.04134838871691022,0.000993704326443443,0.00839091271073558,0.03141729739105129,0.052112866321796625,0.03400659531211548,0.013479346652108756,0.02828019698893021,0.02983679987250735
72,21236.pdf,0.00907964394288819,0.010834505170560485,0.4338495259262454,0.01164350765961105,0.016541077570847936,0.024303322414362626,0.015257895690331962,0.015216565100893142,0.007359680300454647,0.005963072275845574,0.006075830603590657,0.002827858041425197,0.0025995938031311235,0.014687542211520589,0.1722485051720151,0.008220625475406142,0.0,0.0,0.0,0.0014839854427329035,0.01441190858833898,0.02057057087665447,0.011791561572277348,0.0,0.0,0.0,0.0,0.001877922441567383,0.012381780559705855,0.008714205575105969,0.0013870814263938146,0.010886866013517453,0.0027477872143295843,0.0,0.0065547439040205685,0.0016222251626336944,0.0,0.0014839854427329035,0.0021295269911787104,0.0073481080455922105,0.0014696216091184423,0.014555839185047888,0.01735800443179706,0.006173374630191031,0.0027217165033793633,0.004043915624902673,0.0026959437499351154,0.009526007761827772,0.0,0.012365042464483127,0.004241787062137795,0.04330244258977303,0.0054955744286591685,0.0,0.0030265479809627304,0.0013479718749675577,0.018169906743139643,0.0,0.0,0.0,0.027741628527876296,0.0,0.010783774999740462,0.0,0.0,0.0
73,010068399.pdf,0.04754235063068621,0.09725324919324076,0.0,0.05008013264830877,0.07600602260656465,0.0836252198830299,0.047728037879010116,0.03677361789337734,0.058722084752993654,0.058878643681253215,0.05635612644291146,0.0021152972105970775,0.0,0.02397074196571244,0.0,0.08608880727342483,0.013745998037590317,0.05233179230876014,0.04853833977818811,0.01332062736500395,0.0333212682869777,0.07693609537388034,0.025480969866512358,0.04432517984772947,0.0,0.0,0.05079595276110753,0.03933231203153592,0.024080762998316754,0.010429454081818699,0.008300528326784368,0.022394912218458185,0.032886440802276366,0.0027491996075180635,0.0024515430571905653,0.06309984171164454,0.042595544118226886,0.04440209121667983,0.003185861834889896,0.008794462649432568,0.019787540961223277,0.062217562500341446,0.03395855111809262,0.006926720831060118,0.014251307775382482,0.016132980398946166,0.04839894119683849,0.030538516661533892,0.0,0.01438781785099591,0.00846118884238831,0.011432165848461285,0.032886440802276366,0.38638519842754027,0.04980627208929031,0.020166225498682706,0.013591471879968129,0.018323109996920335,0.010764105616866205,0.005680806417760646,0.010375660408480461,0.03848879450525289,0.026216093148287517,0.007822090561364025,0.005743868280671213,0.010539170692266949
74,010068394.pdf,0.0035227607936786387,0.1261085906248151,0.0,0.003388125063783668,0.08801391256808457,0.09335018418895416,0.0032289962672163858,0.0027248265522844036,0.04283162431180687,0.07495997269424384,0.11315173841085352,0.04937242446385763,0.0,0.00621658712814955,0.0,0.019136849841095045,0.012833624445610583,0.12214583604983058,0.01510555586732079,0.02763663827664887,0.003049961802052264,0.029928982228135354,0.03049961802052264,0.21097292637538287,0.0,0.0,0.003592760175738171,0.004371628397986601,0.08358852991558348,0.0,0.0226029738705147,0.015839755804173728,0.025586370026574247,0.021389374076017636,0.0,0.06419861243611336,0.03139604024394611,0.02072747870748665,0.0,0.013684568475266116,0.04789598966343141,0.0,0.0248663485125982,0.06466968316328708,0.009503853482504236,0.050207246031967495,0.034517481646977655,0.04118336509085169,0.0,0.012793185013287123,0.0065829899285143505,0.008894475001492059,0.038379555039861374,0.0,0.18670632206496784,0.006275905753995937,0.006042549890610618,0.01900770696500847,0.00837470953376022,0.08839583214739405,0.012915985068865543,0.13689199408651287,0.006275905753995937,0.00811434332213011,0.008937710231201653,0.04099852622040256
75,010020492.pdf,0.0,0.04195033688878442,0.0,0.007607710650116984,0.00823445080732114,0.004234523368047201,0.0024168007210313316,0.06934115615605589,0.012823241893550448,0.024935621690143836,0.014820831788165205,0.0,0.0,0.0,0.0,0.007161660879542829,0.0,0.0,0.0,0.0,0.004565598267892927,0.011200444324304974,0.0022827991339464636,0.0,0.0,0.0,0.0,0.0,0.008629427404892044,0.0,0.0024168007210313316,0.007113331217596338,0.004787645479543007,0.0,0.002855187426631105,0.0,0.01305496376854485,0.0,0.0,0.0025606157626915467,0.0,0.0,0.004652917194796838,0.002689066404744403,0.0,0.0,0.0,0.007113331217596338,0.0,0.0023938227397715035,0.0,0.006657230859957705,0.009575290959086014,0.0,0.0,0.0070459729415191805,0.0022613279366044082,0.0,0.0,0.0,0.0,0.0,0.0023486576471730605,0.0030366635896618144,0.0,0.0
